h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23,h_24,h_25,h_26,h_27,h_28,h_29,h_30,h_31,h_32,h_33,h_34,h_35,h_36,h_37,h_38,h_39,h_40,h_41,h_42,h_43,h_44,h_45,h_46,h_47,label
0.0,1.2498445E-4,0.20909898,0.3272926,0.10332047,0.09923765,0.2682166,0.41128215,0.32075176,0.23226276,0.15443912,0.16422956,0.10998631,0.24396963,0.5552226,1.6664593E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.2483176E-4,0.20772006,0.33005518,0.10427613,0.095205024,0.26730642,0.40395558,0.33945918,0.22261664,0.1564558,0.1642786,0.10564928,0.24546085,0.55287987,2.496635E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,8.3219194E-5,0.19065517,0.35126823,0.100986496,0.095535636,0.27437368,0.40843982,0.3299225,0.22781254,0.15528701,0.16011374,0.10905875,0.24961597,0.5423395,1.2482879E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.105804E-5,1.2317412E-4,0.20594713,0.32513863,0.10744889,0.09086144,0.2594047,0.4076242,0.32801268,0.22717413,0.14789106,0.1670241,0.10473906,0.19954208,0.5821209,1.6423216E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.2540916E-4,0.25236502,0.30135822,0.107768275,0.11169776,0.29479513,0.4063257,0.320295,0.21148165,0.156218,0.16110897,0.11006744,0.21808653,0.5586142,1.6721222E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.1304822E-5,1.6521929E-4,0.24171582,0.3090014,0.10202291,0.10718601,0.29136422,0.4000785,0.3230037,0.21540464,0.1498126,0.15567787,0.10896212,0.18958913,0.57793707,2.4782892E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.11516E-5,2.4690962E-4,0.24567506,0.30262887,0.10324937,0.10234403,0.29164138,0.40192768,0.31616774,0.22007877,0.14460672,0.15839252,0.10872253,0.1799971,0.5845585,1.646064E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,2.0711022E-4,0.23531863,0.31443474,0.10351369,0.11154956,0.29343376,0.40850422,0.30486625,0.22260207,0.15255739,0.15997194,0.10583332,0.19439365,0.5738196,2.0711022E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.3127243E-4,0.23561752,0.31532994,0.104060955,0.101286545,0.3004641,0.40212333,0.32092017,0.21516144,0.1495695,0.1583068,0.1111419,0.19594765,0.56966436,2.8986338E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.2648934E-4,0.2539906,0.30968806,0.10540778,0.119279444,0.2841794,0.4222214,0.31306112,0.22443424,0.15288344,0.16308692,0.10890732,0.24829857,0.5323093,2.5297867E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.3488605E-4,0.24647613,0.30993703,0.105070494,0.10707981,0.28988573,0.41241217,0.32358363,0.22161084,0.15036383,0.16208485,0.10862866,0.23031788,0.5468271,2.9302528E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.30838E-4,0.24337271,0.30920947,0.101732686,0.11310524,0.2856786,0.40490437,0.31714958,0.2184358,0.14664394,0.16024965,0.1118646,0.18510386,0.57809806,1.65419E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.7952472E-4,0.24681757,0.31331873,0.10411628,0.10445364,0.3034511,0.41557956,0.3185056,0.2216846,0.15779795,0.1603281,0.10917661,0.2591732,0.5235333,2.951859E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.147961E-5,2.0739804E-4,0.24850434,0.29948276,0.10481897,0.10913285,0.295957,0.41056517,0.3114289,0.21552804,0.15181537,0.15741512,0.10676851,0.20312564,0.5705935,2.4887765E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,1.2350871E-4,0.2450413,0.3028022,0.10082428,0.10889352,0.2808588,0.41404238,0.31050092,0.21523453,0.14849865,0.16056134,0.10732908,0.18386331,0.5831258,1.2350871E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.346669E-4,0.25351018,0.29952687,0.101445906,0.106926076,0.29346102,0.4130208,0.32056907,0.21598564,0.1585066,0.15645677,0.110356405,0.23267716,0.54977405,2.5100017E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.1896274E-5,3.7706646E-4,0.24999507,0.2990137,0.10549482,0.10490827,0.3058428,0.401492,0.32926282,0.2103193,0.153885,0.16184531,0.11265908,0.23306897,0.54926014,1.675851E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.2888865E-4,0.24794093,0.2919709,0.10105104,0.107341036,0.2915598,0.39754415,0.31548643,0.20983095,0.15149434,0.1573321,0.11013658,0.18187542,0.5933151,1.2333324E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,8.22787E-5,0.22355121,0.3122065,0.1023547,0.10091482,0.2883457,0.41242197,0.3061179,0.2101398,0.15336749,0.15653522,0.11440853,0.19401316,0.58483696,2.0569674E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,2.9612056E-4,0.2895213,0.26866597,0.10431904,0.12902395,0.31947178,0.40615052,0.3050888,0.20859578,0.16392389,0.15055616,0.11882895,0.24747218,0.53661275,3.384235E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.226636E-5,2.113318E-4,0.28770712,0.26856047,0.10346805,0.1248971,0.3382154,0.39637393,0.3058394,0.19970855,0.16369762,0.15427221,0.11745822,0.24949834,0.5359375,1.6906545E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,0.0010078277,0.28378746,0.27089566,0.10246248,0.12366885,0.32766995,0.39435455,0.30071056,0.20618474,0.16356203,0.15281187,0.11552224,0.2251235,0.55707675,2.0996408E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,4.256821E-4,0.29448688,0.2678392,0.10463267,0.12463973,0.32854146,0.40346152,0.30793846,0.20402944,0.16835728,0.15290502,0.11927613,0.2783961,0.514224,8.5136424E-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,7.667456E-4,0.28088447,0.28288653,0.10176418,0.12595926,0.3315749,0.40433052,0.30184218,0.21255891,0.16148514,0.15535118,0.12037906,0.278925,0.51248425,2.5558186E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.2396397E-5,3.3917118E-4,0.2824448,0.27968904,0.104761496,0.12926662,0.32776654,0.39102197,0.3058052,0.20969258,0.16165747,0.1553828,0.12210163,0.24695902,0.5388158,2.967748E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.2374253E-5,5.508653E-4,0.29094163,0.2692884,0.10131684,0.12958047,0.33098528,0.39734337,0.30306065,0.20318455,0.16593757,0.15508977,0.120639496,0.25174543,0.5345088,1.2712277E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.1477528E-5,2.0738764E-4,0.2759085,0.27321246,0.10166142,0.122607574,0.32642815,0.39246038,0.29415864,0.19958986,0.15753165,0.15442084,0.11725697,0.18706365,0.5826763,2.4886517E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,4.6541434E-4,0.28457972,0.27565223,0.10577599,0.13209306,0.32346296,0.39564452,0.30184236,0.21201739,0.16090643,0.15125966,0.1188499,0.2433694,0.5431809,3.3848317E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.396575E-4,0.2838263,0.2779672,0.10223691,0.13548088,0.32348132,0.39319602,0.31099892,0.20867708,0.1615496,0.1544168,0.1201963,0.25461575,0.533517,2.1228594E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.2289084E-5,5.07469E-4,0.2862971,0.2735681,0.10246645,0.13029267,0.33222306,0.39536065,0.2998719,0.20979615,0.16095226,0.15152179,0.12043931,0.24345826,0.5407928,2.1144543E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.7607315E-4,0.27783448,0.2759123,0.10254261,0.12853344,0.3258047,0.38280067,0.30424318,0.2110606,0.1559032,0.14950997,0.11365766,0.20938917,0.57133865,2.507154E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,2.9479602E-4,0.28110906,0.27453932,0.10511583,0.122129776,0.3359411,0.39620584,0.30481908,0.20109299,0.16196935,0.15051442,0.11593906,0.23992184,0.5445725,1.6845486E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.1638807E-5,7.494985E-4,0.2697362,0.27902165,0.10430521,0.12654033,0.32549056,0.39556867,0.29192966,0.20353049,0.16359887,0.14531943,0.11700505,0.19770105,0.576864,4.580269E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.1593412E-5,3.743407E-4,0.28142104,0.27081472,0.101695895,0.120163366,0.32351357,0.39767462,0.29319197,0.2058042,0.15822133,0.15252304,0.11313408,0.20093778,0.5745298,3.327473E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
0.0,3.3273318E-4,0.28814694,0.26473084,0.10427026,0.11512568,0.32994655,0.4008603,0.28951946,0.20433976,0.15991989,0.14698488,0.11645661,0.20255132,0.57084537,2.0795823E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
8.461815E-5,2.9616352E-4,0.28232846,0.27894372,0.10636502,0.12561564,0.327303,0.39690143,0.30779853,0.20266047,0.16246685,0.15463968,0.11867695,0.24695808,0.53808683,2.1154538E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.165831E-5,3.3326648E-4,0.27415332,0.28036043,0.10327095,0.12285036,0.3281425,0.3932128,0.2947742,0.20237607,0.156177,0.15451068,0.11460201,0.20137627,0.5730517,1.2497493E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
4.2676227E-5,9.38877E-4,0.27526167,0.2904544,0.10750142,0.13080263,0.3263878,0.40000427,0.31409705,0.20369363,0.1644315,0.15231146,0.11910935,0.28179112,0.5105784,1.2802868E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A
